Gene,Pattern_6 x Pattern_7,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
HMGN2,vsBoth,431,3,2,25.0970258003743,3.55017769717596e-06,0.000278076026172971,-2.98710787521508,-4.97325206557079,-0.688740439077585,0.00281630326801178,6.58389628430448e-07,0.490986623096957,0.00696558441741604,1.48683567345047e-05,0.606679649215762
SNRPD3,vsBoth,431,3,2,25.0255080905713,3.67942508354526e-06,0.000285637857485711,-2.80519425850416,-4.98767240754777,-0.902813188332174,0.00502862630676515,6.11110768791294e-07,0.366625050450862,0.0113561038304536,1.39407705327313e-05,0.474816419805814
VIM,vsBoth,431,3,2,24.9764685818078,3.7707588476761e-06,0.000291432941559108,-3.33563166377319,-4.88511214180994,-0.229777112756849,0.000851058425907374,1.03370002634506e-06,0.818264970284532,0.00284572661162778,2.06464351928654e-05,0.914974564931248
UBC,vsBoth,431,3,2,24.8973071358052,3.92300126647902e-06,0.000300539750533285,-1.97912141325227,-4.95939904162726,-1.79927035569193,0.0478023381177705,7.07115844890598e-07,0.0719759249727921,0.0799492770752738,1.5731577262071e-05,0.114377583743892
HMGN3,vsBoth,431,3,2,24.7907729803648,4.13763375545002e-06,0.00031265024683908,-2.32375870540881,-4.97639005725233,-1.42946083468756,0.0201384301117082,6.47810430049774e-07,0.152871824087795,0.0373050721030571,1.47033337002206e-05,0.223561984201286
MMP12,vsBoth,431,3,2,24.7835134164145,4.15267975420316e-06,0.00031265024683908,-3.13693111040896,-4.91186608395173,-0.472482531999962,0.00170726236472644,9.02136617726552e-07,0.636582407117469,0.0046303180851422,1.89448689722576e-05,0.749293173804585
RPLP1,vsBoth,431,3,2,24.6179095630388,4.51116654025617e-06,0.000338182600680921,-2.73212445953113,-4.95116939012891,-0.954672914472605,0.00629273646055644,7.3768857728877e-07,0.339743131238819,0.0138083777606155,1.62983179118965e-05,0.444873435835446
HMGA1,vsBoth,431,3,2,24.5481960106882,4.67118390602941e-06,0.000347198167177088,-2.66609683949419,-4.94841321435811,-1.02592586358528,0.00767375849195868,7.48209372600497e-07,0.304926530467646,0.0162822807662239,1.64022093681299e-05,0.404588080283909
PSMD2,vsBoth,431,3,2,24.5314391581202,4.71048548884478e-06,0.000347251875501215,-3.64270264405542,-4.71954429867466,0.245532303874576,0.000269790435277312,2.36373568666837e-06,0.806044298647481,0.00132073879753403,3.83488381800998e-05,0.904234417903589
PKP3,vsBoth,431,3,2,24.5309373992525,4.71166740102983e-06,0.000347251875501215,-2.15998162256432,-4.94179751149344,-1.58380299878941,0.0307740922616063,7.74055854543914e-07,0.113238556673757,0.0538127512154315,1.68864417976716e-05,0.171283815909531
RPL10,vsBoth,431,3,2,24.4380170361217,4.93573718128762e-06,0.000360721846634104,-3.07122334206764,-4.88633008646896,-0.524998791888536,0.00213183622831657,1.02732906772147e-06,0.599584030776311,0.00556357259585055,2.06464351928654e-05,0.713972081162888
HMGN1,vsBoth,431,3,2,24.3422577375586,5.17780742265761e-06,0.000376836509381502,-3.32047566322115,-4.81474612181333,-0.189865560112004,0.000898641937033761,1.47387148190892e-06,0.849414480577359,0.00294780793067863,2.67079775794303e-05,0.940677347391486
DNPH1,vsBoth,431,3,2,24.293192223887,5.3064042811605e-06,0.000383003981731531,-2.88365351205507,-4.90072812430224,-0.745347892915365,0.00393091000896996,9.54821148735546e-07,0.456061435408779,0.00928785992655677,1.9774037983491e-05,0.571507734210896
FTL,vsBoth,431,3,2,24.2500135226396,5.42221170920283e-06,0.000389752147838049,-2.60402960066128,-4.92067957890999,-1.07261762206465,0.00921347990574928,8.62442262863825e-07,0.283442714855464,0.0190282071215245,1.82821487231605e-05,0.380122817236782
RBBP4,vsBoth,431,3,2,24.1964650515016,5.56934822712436e-06,0.000398406048748078,-3.58335068429093,-4.7022781275285,0.193416097567971,0.000339214705916832,2.5727472065964e-06,0.846633109426567,0.00154977271616842,4.12925926658722e-05,0.938753810452255
RPS12,vsBoth,431,3,2,24.1885895991999,5.591322030298e-06,0.000398406048748078,-3.17415348790692,-4.83572380821207,-0.369622471405303,0.00150274201745134,1.32662015587397e-06,0.711663805326507,0.00421030088929323,2.51554049810026e-05,0.820266001830552
MT-ATP6,vsBoth,431,3,2,24.156029657802,5.68309358130091e-06,0.000401889050949729,-2.80425993462646,-4.89540738152558,-0.829405433207477,0.00504322285379982,9.81022877252413e-07,0.406875028099132,0.0113776322816147,2.01855178067652e-05,0.519311666082788
RPLP2,vsBoth,431,3,2,24.1393281263566,5.7307504732015e-06,0.000402004090423336,-3.20049129327509,-4.82356283742152,-0.330500693769333,0.00137193514338457,1.41016313055985e-06,0.74102166849831,0.00393960161940591,2.5919694549509e-05,0.84672169026749
NOTCH3,vsBoth,431,3,2,24.1417777579005,5.72373565644274e-06,0.000402004090423336,-3.46466057103369,-4.74259384013755,0.0288050942498368,0.000530901095219117,2.10999036234394e-06,0.977020037943405,0.00208555028139398,3.52501735627273e-05,1
TLE5,vsBoth,431,3,2,24.1017691891272,5.83938780480333e-06,0.000404748360263888,-2.4703784452342,-4.90915004555144,-1.21204429884614,0.0134970180340085,9.14719733919746e-07,0.225495423842826,0.0263834706589101,1.91197696941179e-05,0.313084505688069
HLA-DPA1,vsBoth,431,3,2,24.0802669056815,5.90250658215304e-06,0.000407506254823981,-2.22178340351434,-4.90144438621709,-1.48246829589096,0.0262979468578647,9.5134582693009e-07,0.138215733414798,0.047066098438568,1.9774037983491e-05,0.20479442992618
PGAM1,vsBoth,431,3,2,24.006958203711,6.1228731548759e-06,0.000421056005496919,-2.09685741285166,-4.88557562436169,-1.60868416370354,0.0360061994339445,1.03127112157766e-06,0.107685420313221,0.0619020123397652,2.06464351928654e-05,0.163769299115944
COX6B1,vsBoth,431,3,2,23.9751796814742,6.22093811189815e-06,0.000426122062747157,-2.79650334942615,-4.87674749696977,-0.82298069201677,0.00516588755098724,1.07849346483192e-06,0.410518973374204,0.0115961531738944,2.12225983363181e-05,0.52262670434665
HLA-DQA1,vsBoth,431,3,2,23.885378718848,6.5066270166146e-06,0.000442222778596137,-2.74105515686787,-4.87268494244547,-0.881406539394367,0.00612422258697743,1.10091714871353e-06,0.378097819477054,0.0134583160419934,2.14178427113359e-05,0.487287525302518
PCBP2,vsBoth,431,3,2,23.7813780655805,6.85392530360707e-06,0.000464021369294979,-3.04748190481589,-4.81673312285352,-0.495261828992175,0.00230767419652539,1.45927653614885e-06,0.620415311497208,0.00592272292357801,2.65505617548702e-05,0.734055076882122
EEF2,vsBoth,431,3,2,23.7541203844242,6.94797580275188e-06,0.000468572561184043,-3.45734357268808,-4.69665689524456,0.0577285336874292,0.000545528852799011,2.64454117217682e-06,0.953964864994641,0.00211858273934601,4.21438582544774e-05,1
PUM1,vsBoth,431,3,2,23.7349369544308,7.01493944113054e-06,0.000471269027762412,-4.22662370688174,-4.19822948700623,1.31597385572368,2.37223879127975e-05,2.6900994817148e-05,0.188182817856714,0.000231757415826331,0.00025291437386666,0.268133666280303
RPL37A,vsBoth,431,3,2,23.6787678762536,7.21474334978278e-06,0.000480619082999514,-2.67910147857626,-4.85584202021852,-0.936759504997416,0.00738200179488753,1.1987624780078e-06,0.348882279796167,0.0157749482007725,2.30223870776369e-05,0.455248828514511
UQCR10,vsPattern_7,431,3,2,23.6749961448361,7.2283622245117e-06,0.000480619082999514,-1.83104010967513,-4.82315264418683,-1.85412272371498,0.067094556565775,1.4130674598642e-06,0.0637216044024222,0.107686763288069,2.5919694549509e-05,0.103039972615487
CHMP4B,vsBoth,431,3,2,23.6136266988288,7.45360053215574e-06,0.000491290718849677,-2.86996724839537,-4.82803437152722,-0.701922568975697,0.00410514316999582,1.37887298409682e-06,0.4827274532958,0.00960860073227146,2.56375139314002e-05,0.598614010792309
RPL41,vsBoth,431,3,2,23.5686446850043,7.62313891104762e-06,0.000500576569019807,-2.83498659448768,-4.82778947070472,-0.740652141638327,0.00458276086353946,1.38056928602556e-06,0.458904384253892,0.0105129797451487,2.56375139314002e-05,0.574621427371688
COX4I1,vsBoth,431,3,2,23.5457829251571,7.71077803847342e-06,0.00050418119069974,-2.3584709662102,-4.85212727513685,-1.29056625110115,0.0183503951856698,1.22144191726692e-06,0.196854124971851,0.0344328500895199,2.33581275582873e-05,0.278897363689627
EFTUD2,vsBoth,431,3,2,23.5180167016475,7.81857417320339e-06,0.00050768414529124,-3.92453294175756,-4.4186405029273,0.801954256672881,8.68981682751151e-05,9.93237008612564e-06,0.422579419218705,0.000581131500339832,0.000118722001214172,0.535704346958776
ARPC1B,vsBoth,431,3,2,23.4394118048908,8.13198178232994e-06,0.000522210756588077,-2.10378051686694,-4.83003020407715,-1.55616109197637,0.0353975970904701,1.3651234110432e-06,0.11966979080093,0.0610371409053746,2.56375139314002e-05,0.1798047609025
TPI1,vsBoth,431,3,2,23.3470324224586,8.51640536872462e-06,0.00054489396547807,-2.54565829354465,-4.82861695755275,-1.06329022281782,0.0109071899195888,1.37484576237843e-06,0.287650357676268,0.0219216956612844,2.56375139314002e-05,0.38438914879487
RPS24,vsBoth,431,3,2,23.3216810607214,8.62504368302881e-06,0.000549308767451313,-2.42472478384189,-4.82910334761667,-1.1982599434541,0.0153199958245393,1.37149217758141e-06,0.230815835572478,0.0293971226453799,2.56375139314002e-05,0.319361565598127
HINT1,vsBoth,431,3,2,23.2854128923462,8.78287771387908e-06,0.000555835235609876,-3.33635540805565,-4.68107158560443,-0.0643339556035314,0.000848845710258512,2.85379257926966e-06,0.948704316783564,0.00284467757039653,4.46862155095395e-05,1
CXCL13,vsBoth,431,3,2,23.2446069212073,8.96391521370725e-06,0.000565244429739439,-2.86455397447671,-4.78770747141466,-0.675407301054544,0.00417596980330701,1.68697302797934e-06,0.499417028160702,0.00972877568484277,2.9614284327106e-05,0.614730245016213
RPS4X,vsBoth,431,3,2,23.1400042481951,9.44521660384914e-06,0.000593451792875658,-3.58135818201824,-4.56372422370216,0.302996203959923,0.00034181266329822,5.02540828672339e-06,0.761892754508457,0.00155791694610771,6.97042741991818e-05,0.865069741981053
FDCSP,vsBoth,431,3,2,22.8874088049948,1.07167308966793e-05,0.000668532637758207,-3.76105246750065,-4.43132208972715,0.609797261323556,0.000169199931192269,9.36570692534435e-06,0.541996115921679,0.000945751854201563,0.0001149985981489,0.658127680343697
PARP1,vsBoth,431,3,2,22.8789165268552,1.07623323730306e-05,0.000668988112312192,-4.21509696338322,-4.0517988704309,1.42129968590366,2.4967089596269e-05,5.08253485447458e-05,0.155229654805015,0.000240477188564677,0.000399908598544148,0.226641347853717
JUND,vsBoth,431,3,2,22.8128116254833,1.11239978736575e-05,0.000689017272550267,-2.69929921584567,-4.76004669028943,-0.836987006441329,0.00694856708338856,1.93548179314558e-06,0.402599871755235,0.0149984920618387,3.3325881909564e-05,0.514147150800803
APOC1,vsBoth,431,3,2,22.7711656543932,1.13580612119757e-05,0.000701029170281199,-4.48221722355372,-3.64235177414366,2.04893423578036,7.38714928407604e-06,0.000270158543613902,0.040468546061872,9.48509968075363e-05,0.0013211017355831,0.0687842836618959
OST4,vsBoth,431,3,2,22.7393936910587,1.15399359688141e-05,0.000708027733928752,-3.22034256741707,-4.65023923296651,-0.16855715627126,0.0012803749604233,3.31550212692592e-06,0.866144982608523,0.00373636692996253,4.95012178020103e-05,0.954267112489017
DPP9,vsBoth,431,3,2,22.6975508843773,1.17839108734116e-05,0.000719683815475107,-3.61274531152902,-4.48737247100241,0.399531706751315,0.00030297225318436,7.21069477971884e-06,0.689501465913998,0.00142477019913266,9.33857704324393e-05,0.798819177060456
PRDX1,vsBoth,431,3,2,22.6591606159905,1.20122894908621e-05,0.000728537015753083,-4.24514557848346,-3.97340757803583,1.51799134169451,2.18451546546953e-05,7.08516575070951e-05,0.12901658138594,0.000216715507766447,0.000503809096260895,0.192432962744246
PLEKHA6,vsBoth,431,3,2,22.5353858704135,1.27791843272986e-05,0.000767058462697338,-3.07372679963138,-4.66514801720662,-0.343743862351153,0.00211402930375893,3.08394966073134e-06,0.731038921568822,0.00552351609947247,4.69805755095819e-05,0.838083906512829
COTL1,vsBoth,431,3,2,22.4714414563933,1.31943648055128e-05,0.000789267020746205,-3.13020279984042,-4.64297277175455,-0.263003298833674,0.00174685660708408,3.43431624545201e-06,0.792548036500919,0.00471400538625911,5.06026793674143e-05,0.892659367427351
RRBP1,vsBoth,431,3,2,22.4170183793066,1.35583333858578e-05,0.000805521800172714,-2.21243360068939,-4.73224724741953,-1.3563499014556,0.0269367193721363,2.22047709036638e-06,0.174987865190149,0.0480192273984653,3.66868531033328e-05,0.251695108187174
NDUFA1,vsPattern_7,431,3,2,22.401290171585,1.36653778806239e-05,0.000809129340477483,-1.66670875669056,-4.67383051960183,-1.91650783593527,0.0955723308490452,2.95633320586631e-06,0.055300486764262,0.147392606326564,4.59714928275544e-05,0.0910817553290584
ECH1,vsBoth,431,3,2,22.3808591753836,1.38056919914542e-05,0.000814675750049766,-3.47284674453091,-4.51083540747683,0.224917799831342,0.000514969323550026,6.45728113940166e-06,0.822043221782582,0.00203541964822675,8.65530757527922e-05,0.917696556819609
EEF1A1,vsBoth,431,3,2,22.3401838664646,1.40893419957583e-05,0.000826719044992968,-3.11361929450666,-4.63137609762529,-0.272100548823768,0.00184807782513037,3.63243350330209e-06,0.785544707560965,0.00494360818222374,5.30005070254532e-05,0.886103894522835
CD79A,vsBoth,431,3,2,22.3380416550499,1.41044412553904e-05,0.000826719044992968,-3.51423181443512,-4.48607821040417,0.290948214806492,0.000441027754138513,7.25461206411474e-06,0.771090925480305,0.00183346783265354,9.36845592417576e-05,0.873179092700464
YBX1,vsBoth,431,3,2,22.3172473735901,1.42518521138294e-05,0.000828476364301571,-2.33760163464431,-4.72411275582949,-1.21049675949959,0.0194079230751903,2.31122162637077e-06,0.226088333463272,0.0360857287132417,3.77695635960372e-05,0.313595142855924
TPT1,vsBoth,431,3,2,22.3204597325733,1.42289794549622e-05,0.000828476364301571,-2.16149518083313,-4.72009512123936,-1.40322980876636,0.0306571088194956,2.3573438102069e-06,0.160548321358526,0.0536499404341173,3.83488381800998e-05,0.233496490674827
RBM42,vsBoth,431,3,2,22.308766111726,1.43124172852501e-05,0.000828476364301571,-2.94060134721501,-4.66739859153748,-0.493704521844663,0.00327575821296622,3.0503721756382e-06,0.621514871286132,0.00791465452100547,4.67862544618364e-05,0.734829737321725
RPS9,vsBoth,431,3,2,22.3071277957208,1.43241462196756e-05,0.000828476364301571,-3.41354482123686,-4.52635150283726,0.146405676375843,0.000641236099388257,6.00107331207422e-06,0.883601146496516,0.00234285774849661,8.14768080497327e-05,0.96874934187737
A2M,vsBoth,431,3,2,22.267561190727,1.46103467993216e-05,0.000842240684962871,-2.80396214265282,-4.68596815797135,-0.660742945468568,0.00504788317550822,2.78639585814952e-06,0.508777177639652,0.0113824320073928,4.3783437015818e-05,0.624711649265737
HNRNPL,vsBoth,431,3,2,22.1662163908607,1.53697664543696e-05,0.000880208887404834,-2.166474326278,-4.70433933499917,-1.38497576902804,0.0302749596598144,2.54689338582863e-06,0.1660598767287,0.0530845371483442,4.11150875876659e-05,0.240655622708409
ATP6V0C,vsBoth,431,3,2,22.1346191028387,1.56145161893669e-05,0.000890910257856954,-2.40771853170058,-4.70388754212605,-1.11614978583487,0.0160525517790781,2.55253881552265e-06,0.264358024400287,0.0305549206671651,4.11150875876659e-05,0.358378570634959
H3F3B,vsBoth,431,3,2,22.1289755482132,1.56586391001365e-05,0.000890910257856954,-2.66229388392704,-4.68778270094331,-0.819858384600333,0.0077610085026424,2.76181040171994e-06,0.412296842934625,0.0164286256292393,4.35493892818577e-05,0.524444384983924
ANKRD10,vsBoth,431,3,2,22.1079258269881,1.58243144195139e-05,0.000895272161037301,-2.9372176811403,-4.64438667033752,-0.478901904035704,0.00331171553595083,3.41088217223162e-06,0.632008416360135,0.00799293749654298,5.04227121118713e-05,0.745386913917096
TUFM,vsBoth,431,3,2,22.1062203678035,1.58378140356401e-05,0.000895272161037301,-2.45477622313998,-4.69944276847266,-1.06019660185437,0.0140972313233284,2.60872314642695e-06,0.289055166744397,0.0274374004188124,4.17210029183015e-05,0.385922138844124
RPS21,vsBoth,431,3,2,22.0976065617259,1.59061730672301e-05,0.000896235886984866,-2.51598540187019,-4.69570145215248,-0.989062967115667,0.0118700099220695,2.65693366057927e-06,0.322632335047515,0.0235721717144412,4.21917309916722e-05,0.425318191171467
IGHG4,vsBoth,431,3,2,22.0789071684984,1.60555883650978e-05,0.000901745858434611,-2.95139599869294,-4.63807057907453,-0.458027610497532,0.00316341058384645,3.51676703683869e-06,0.646932604912722,0.00768037123922526,5.14799708910523e-05,0.759685165005951
POLR2L,vsPattern_7,431,3,2,21.9574092103629,1.70611841879683e-05,0.000949069121691856,-1.9164715686615,-4.66393398080149,-1.63058132810462,0.0553050987478481,3.1022094218771e-06,0.10297869168103,0.0910817553290584,4.70990849389043e-05,0.1574165006138
SPTBN1,vsPattern_7,431,3,2,21.8614274659004,1.78999304079308e-05,0.000989424317833313,-1.88138078540885,-4.65034021336599,-1.65866242226779,0.0599201387376001,3.31387909961825e-06,0.0971838355818731,0.0976363681968001,4.95012178020103e-05,0.149467541788137
SELENOH,vsBoth,431,3,2,21.8619977747472,1.78948268912764e-05,0.000989424317833313,-3.54955967785739,-4.40196956926434,0.398127981870336,0.000385875991235754,1.07272605321231e-05,0.690535849094962,0.00167872865887074,0.000127198704040531,0.799419761501104
TNFAIP2,vsBoth,431,3,2,21.8445148892108,1.80519391900291e-05,0.000994678933224727,-2.43138469461068,-4.67185314708963,-1.06396544982923,0.015041235000787,2.98494348745786e-06,0.287344351431254,0.0289735576911859,4.60973746825966e-05,0.384208722205313
DNAJC7,vsBoth,431,3,2,21.8187097550958,1.82863646388028e-05,0.00100442745643386,-4.50793865589196,-3.29565759618993,2.35730074055306,6.54604949499423e-06,0.000981916120119913,0.0184083317061843,8.7035344468947e-05,0.00313626939859196,0.0345127420473893
RPL5,vsBoth,431,3,2,21.8057736234134,1.84050253883637e-05,0.00100462680768296,-3.17297330495956,-4.5478535845887,-0.138656938191895,0.00150886397314834,5.41958174373699e-06,0.889721247650091,0.00422218847778869,7.42548791352257e-05,0.974033443834228
RPS28,vsBoth,431,3,2,21.8074916353172,1.83892221505195e-05,0.00100462680768296,-3.28501121286131,-4.5103767871242,0.0162606713507484,0.00101978313171865,6.47125800020876e-06,0.987026433105712,0.00322944905646863,8.65530757527922e-05,1
IER3,vsBoth,431,3,2,21.7855697342818,1.85918942146814e-05,0.00101166547117707,-2.22360790412157,-4.66641327702514,-1.2907943071779,0.0261748362997848,3.06502920674382e-06,0.19677501235187,0.0469017999725809,4.68511607316556e-05,0.278873196313246
